,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
75585,50,13,21,Georgia,Bibb County,2016,3,10281,5301,4980
75586,50,13,21,Georgia,Bibb County,2016,4,10712,5380,5332
75587,50,13,21,Georgia,Bibb County,2016,5,11310,5396,5914
75588,50,13,21,Georgia,Bibb County,2016,6,11027,5123,5904
75589,50,13,21,Georgia,Bibb County,2016,7,9527,4405,5122
75590,50,13,21,Georgia,Bibb County,2016,8,9246,4427,4819
75591,50,13,21,Georgia,Bibb County,2016,9,8603,4009,4594
75592,50,13,21,Georgia,Bibb County,2016,10,9039,4336,4703
75593,50,13,21,Georgia,Bibb County,2016,11,9727,4507,5220
75594,50,13,21,Georgia,Bibb County,2016,12,10282,4775,5507
75595,50,13,21,Georgia,Bibb County,2016,13,9185,4241,4944
75596,50,13,21,Georgia,Bibb County,2016,14,7984,3597,4387
75597,50,13,21,Georgia,Bibb County,2016,15,5353,2270,3083
75598,50,13,21,Georgia,Bibb County,2016,16,3880,1554,2326
75599,50,13,21,Georgia,Bibb County,2016,17,2808,1015,1793
75600,50,13,21,Georgia,Bibb County,2016,18,2894,883,2011
75772,50,13,23,Georgia,Bleckley County,2016,0,12898,6197,6701
75773,50,13,23,Georgia,Bleckley County,2016,1,701,375,326
75774,50,13,23,Georgia,Bleckley County,2016,2,727,405,322
75775,50,13,23,Georgia,Bleckley County,2016,3,708,349,359
75776,50,13,23,Georgia,Bleckley County,2016,4,1408,692,716
75777,50,13,23,Georgia,Bleckley County,2016,5,1097,534,563
75778,50,13,23,Georgia,Bleckley County,2016,6,764,369,395
75779,50,13,23,Georgia,Bleckley County,2016,7,687,320,367
75780,50,13,23,Georgia,Bleckley County,2016,8,724,336,388
75781,50,13,23,Georgia,Bleckley County,2016,9,677,311,366
75782,50,13,23,Georgia,Bleckley County,2016,10,783,385,398
75783,50,13,23,Georgia,Bleckley County,2016,11,922,450,472
75784,50,13,23,Georgia,Bleckley County,2016,12,862,423,439
75785,50,13,23,Georgia,Bleckley County,2016,13,709,346,363
75786,50,13,23,Georgia,Bleckley County,2016,14,656,317,339
75787,50,13,23,Georgia,Bleckley County,2016,15,524,231,293
75788,50,13,23,Georgia,Bleckley County,2016,16,388,158,230
75789,50,13,23,Georgia,Bleckley County,2016,17,272,104,168
75790,50,13,23,Georgia,Bleckley County,2016,18,289,92,197
75962,50,13,25,Georgia,Brantley County,2016,0,18355,9107,9248
75963,50,13,25,Georgia,Brantley County,2016,1,1150,606,544
75964,50,13,25,Georgia,Brantley County,2016,2,1168,586,582
75965,50,13,25,Georgia,Brantley County,2016,3,1285,667,618
75966,50,13,25,Georgia,Brantley County,2016,4,1243,663,580
75967,50,13,25,Georgia,Brantley County,2016,5,1065,552,513
75968,50,13,25,Georgia,Brantley County,2016,6,1100,545,555
75969,50,13,25,Georgia,Brantley County,2016,7,1022,492,530
75970,50,13,25,Georgia,Brantley County,2016,8,1114,558,556
75971,50,13,25,Georgia,Brantley County,2016,9,1177,580,597
75972,50,13,25,Georgia,Brantley County,2016,10,1286,588,698
75973,50,13,25,Georgia,Brantley County,2016,11,1402,732,670
75974,50,13,25,Georgia,Brantley County,2016,12,1288,620,668
75975,50,13,25,Georgia,Brantley County,2016,13,1178,568,610
75976,50,13,25,Georgia,Brantley County,2016,14,1069,515,554
75977,50,13,25,Georgia,Brantley County,2016,15,735,356,379
75978,50,13,25,Georgia,Brantley County,2016,16,489,221,268
75979,50,13,25,Georgia,Brantley County,2016,17,347,157,190
75980,50,13,25,Georgia,Brantley County,2016,18,237,101,136
76152,50,13,27,Georgia,Brooks County,2016,0,15693,7741,7952
76153,50,13,27,Georgia,Brooks County,2016,1,964,493,471
76154,50,13,27,Georgia,Brooks County,2016,2,948,489,459
76155,50,13,27,Georgia,Brooks County,2016,3,954,500,454
76156,50,13,27,Georgia,Brooks County,2016,4,902,495,407
76157,50,13,27,Georgia,Brooks County,2016,5,898,462,436
76158,50,13,27,Georgia,Brooks County,2016,6,940,495,445
76159,50,13,27,Georgia,Brooks County,2016,7,981,499,482
76160,50,13,27,Georgia,Brooks County,2016,8,835,424,411
76161,50,13,27,Georgia,Brooks County,2016,9,852,442,410
76162,50,13,27,Georgia,Brooks County,2016,10,975,474,501
76163,50,13,27,Georgia,Brooks County,2016,11,1200,581,619
76164,50,13,27,Georgia,Brooks County,2016,12,1226,576,650
76165,50,13,27,Georgia,Brooks County,2016,13,1051,504,547
76166,50,13,27,Georgia,Brooks County,2016,14,1045,462,583
76167,50,13,27,Georgia,Brooks County,2016,15,777,373,404
76168,50,13,27,Georgia,Brooks County,2016,16,546,241,305
76169,50,13,27,Georgia,Brooks County,2016,17,340,141,199
76170,50,13,27,Georgia,Brooks County,2016,18,259,90,169
76342,50,13,29,Georgia,Bryan County,2016,0,35842,17707,18135
76343,50,13,29,Georgia,Bryan County,2016,1,2659,1384,1275
76344,50,13,29,Georgia,Bryan County,2016,2,2940,1527,1413
76345,50,13,29,Georgia,Bryan County,2016,3,3109,1607,1502
76346,50,13,29,Georgia,Bryan County,2016,4,2653,1421,1232
76347,50,13,29,Georgia,Bryan County,2016,5,1889,978,911
76348,50,13,29,Georgia,Bryan County,2016,6,2348,1127,1221
76349,50,13,29,Georgia,Bryan County,2016,7,2729,1308,1421
76350,50,13,29,Georgia,Bryan County,2016,8,2885,1423,1462
76351,50,13,29,Georgia,Bryan County,2016,9,2612,1287,1325
76352,50,13,29,Georgia,Bryan County,2016,10,2386,1138,1248
76353,50,13,29,Georgia,Bryan County,2016,11,2228,1083,1145
76354,50,13,29,Georgia,Bryan County,2016,12,2057,989,1068
76355,50,13,29,Georgia,Bryan County,2016,13,1650,764,886
76356,50,13,29,Georgia,Bryan County,2016,14,1384,679,705
76357,50,13,29,Georgia,Bryan County,2016,15,937,434,503
76358,50,13,29,Georgia,Bryan County,2016,16,602,279,323
76359,50,13,29,Georgia,Bryan County,2016,17,383,151,232
76360,50,13,29,Georgia,Bryan County,2016,18,391,128,263
76532,50,13,31,Georgia,Bulloch County,2016,0,74721,36740,37981
76533,50,13,31,Georgia,Bulloch County,2016,1,4217,2136,2081
76534,50,13,31,Georgia,Bulloch County,2016,2,4186,2021,2165
76535,50,13,31,Georgia,Bulloch County,2016,3,4150,2153,1997
76536,50,13,31,Georgia,Bulloch County,2016,4,8155,4152,4003
76537,50,13,31,Georgia,Bulloch County,2016,5,12443,6308,6135
76538,50,13,31,Georgia,Bulloch County,2016,6,5985,3140,2845
76539,50,13,31,Georgia,Bulloch County,2016,7,4480,2216,2264
76540,50,13,31,Georgia,Bulloch County,2016,8,3979,1896,2083
76541,50,13,31,Georgia,Bulloch County,2016,9,3754,1784,1970
76542,50,13,31,Georgia,Bulloch County,2016,10,3802,1848,1954
76543,50,13,31,Georgia,Bulloch County,2016,11,3939,1887,2052
76544,50,13,31,Georgia,Bulloch County,2016,12,3944,1873,2071
76545,50,13,31,Georgia,Bulloch County,2016,13,3536,1696,1840
76546,50,13,31,Georgia,Bulloch County,2016,14,2957,1428,1529
76547,50,13,31,Georgia,Bulloch County,2016,15,2060,941,1119
76548,50,13,31,Georgia,Bulloch County,2016,16,1441,638,803
76549,50,13,31,Georgia,Bulloch County,2016,17,919,357,562
76550,50,13,31,Georgia,Bulloch County,2016,18,774,266,508
76722,50,13,33,Georgia,Burke County,2016,0,22608,10825,11783
76723,50,13,33,Georgia,Burke County,2016,1,1612,790,822
76724,50,13,33,Georgia,Burke County,2016,2,1593,836,757
76725,50,13,33,Georgia,Burke County,2016,3,1752,907,845
76726,50,13,33,Georgia,Burke County,2016,4,1497,758,739
76727,50,13,33,Georgia,Burke County,2016,5,1443,769,674
76728,50,13,33,Georgia,Burke County,2016,6,1421,664,757
76729,50,13,33,Georgia,Burke County,2016,7,1280,589,691
76730,50,13,33,Georgia,Burke County,2016,8,1350,642,708
76731,50,13,33,Georgia,Burke County,2016,9,1252,611,641
76732,50,13,33,Georgia,Burke County,2016,10,1376,618,758
76733,50,13,33,Georgia,Burke County,2016,11,1590,716,874
76734,50,13,33,Georgia,Burke County,2016,12,1634,772,862
76735,50,13,33,Georgia,Burke County,2016,13,1552,756,796
76736,50,13,33,Georgia,Burke County,2016,14,1182,553,629
76737,50,13,33,Georgia,Burke County,2016,15,865,390,475
76738,50,13,33,Georgia,Burke County,2016,16,524,219,305
76739,50,13,33,Georgia,Burke County,2016,17,375,123,252
76740,50,13,33,Georgia,Burke County,2016,18,310,112,198
76912,50,13,35,Georgia,Butts County,2016,0,23710,12592,11118
76913,50,13,35,Georgia,Butts County,2016,1,1377,691,686
76914,50,13,35,Georgia,Butts County,2016,2,1340,661,679
76915,50,13,35,Georgia,Butts County,2016,3,1397,696,701
76916,50,13,35,Georgia,Butts County,2016,4,1383,763,620
76917,50,13,35,Georgia,Butts County,2016,5,1665,1048,617
76918,50,13,35,Georgia,Butts County,2016,6,1789,1095,694
76919,50,13,35,Georgia,Butts County,2016,7,1625,991,634
76920,50,13,35,Georgia,Butts County,2016,8,1570,914,656
76921,50,13,35,Georgia,Butts County,2016,9,1544,877,667
76922,50,13,35,Georgia,Butts County,2016,10,1679,944,735
76923,50,13,35,Georgia,Butts County,2016,11,1749,904,845
76924,50,13,35,Georgia,Butts County,2016,12,1582,796,786
76925,50,13,35,Georgia,Butts County,2016,13,1410,695,715
76926,50,13,35,Georgia,Butts County,2016,14,1283,590,693
76927,50,13,35,Georgia,Butts County,2016,15,897,414,483
76928,50,13,35,Georgia,Butts County,2016,16,639,287,352
76929,50,13,35,Georgia,Butts County,2016,17,381,135,246
76930,50,13,35,Georgia,Butts County,2016,18,400,91,309
77102,50,13,37,Georgia,Calhoun County,2016,0,6393,3857,2536
77103,50,13,37,Georgia,Calhoun County,2016,1,281,143,138
77104,50,13,37,Georgia,Calhoun County,2016,2,308,168,140
77105,50,13,37,Georgia,Calhoun County,2016,3,351,169,182
77106,50,13,37,Georgia,Calhoun County,2016,4,333,187,146
77107,50,13,37,Georgia,Calhoun County,2016,5,445,308,137
77108,50,13,37,Georgia,Calhoun County,2016,6,486,352,134
77109,50,13,37,Georgia,Calhoun County,2016,7,482,351,131
77110,50,13,37,Georgia,Calhoun County,2016,8,524,365,159
77111,50,13,37,Georgia,Calhoun County,2016,9,477,334,143
77112,50,13,37,Georgia,Calhoun County,2016,10,472,328,144
77113,50,13,37,Georgia,Calhoun County,2016,11,450,281,169
77114,50,13,37,Georgia,Calhoun County,2016,12,446,251,195
77115,50,13,37,Georgia,Calhoun County,2016,13,415,233,182
77116,50,13,37,Georgia,Calhoun County,2016,14,294,159,135
77117,50,13,37,Georgia,Calhoun County,2016,15,213,91,122
77118,50,13,37,Georgia,Calhoun County,2016,16,154,71,83
77119,50,13,37,Georgia,Calhoun County,2016,17,103,42,61
77120,50,13,37,Georgia,Calhoun County,2016,18,159,24,135
77292,50,13,39,Georgia,Camden County,2016,0,52416,26970,25446
77293,50,13,39,Georgia,Camden County,2016,1,3909,1975,1934
77294,50,13,39,Georgia,Camden County,2016,2,3642,1887,1755
77295,50,13,39,Georgia,Camden County,2016,3,3317,1671,1646
77296,50,13,39,Georgia,Camden County,2016,4,3300,1832,1468
77297,50,13,39,Georgia,Camden County,2016,5,5254,3344,1910
77298,50,13,39,Georgia,Camden County,2016,6,4734,2560,2174
77299,50,13,39,Georgia,Camden County,2016,7,3862,2059,1803
77300,50,13,39,Georgia,Camden County,2016,8,3063,1540,1523
77301,50,13,39,Georgia,Camden County,2016,9,2704,1297,1407
77302,50,13,39,Georgia,Camden County,2016,10,2979,1435,1544
77303,50,13,39,Georgia,Camden County,2016,11,3240,1539,1701
77304,50,13,39,Georgia,Camden County,2016,12,3298,1552,1746
77305,50,13,39,Georgia,Camden County,2016,13,2641,1236,1405
77306,50,13,39,Georgia,Camden County,2016,14,2381,1158,1223
77307,50,13,39,Georgia,Camden County,2016,15,1861,854,1007
77308,50,13,39,Georgia,Camden County,2016,16,1143,560,583
77309,50,13,39,Georgia,Camden County,2016,17,584,260,324
77310,50,13,39,Georgia,Camden County,2016,18,504,211,293
77482,50,13,43,Georgia,Candler County,2016,0,10915,5333,5582
77483,50,13,43,Georgia,Candler County,2016,1,712,350,362
77484,50,13,43,Georgia,Candler County,2016,2,783,380,403
77485,50,13,43,Georgia,Candler County,2016,3,819,438,381
77486,50,13,43,Georgia,Candler County,2016,4,726,379,347
77487,50,13,43,Georgia,Candler County,2016,5,617,304,313
77488,50,13,43,Georgia,Candler County,2016,6,709,345,364
77489,50,13,43,Georgia,Candler County,2016,7,590,286,304
77490,50,13,43,Georgia,Candler County,2016,8,593,301,292
77491,50,13,43,Georgia,Candler County,2016,9,650,315,335
77492,50,13,43,Georgia,Candler County,2016,10,693,351,342
77493,50,13,43,Georgia,Candler County,2016,11,715,332,383
77494,50,13,43,Georgia,Candler County,2016,12,689,327,362
77495,50,13,43,Georgia,Candler County,2016,13,726,365,361
77496,50,13,43,Georgia,Candler County,2016,14,662,314,348
77497,50,13,43,Georgia,Candler County,2016,15,521,258,263
77498,50,13,43,Georgia,Candler County,2016,16,318,143,175
77499,50,13,43,Georgia,Candler County,2016,17,197,80,117
77500,50,13,43,Georgia,Candler County,2016,18,195,65,130
77672,50,13,45,Georgia,Carroll County,2016,0,116291,56740,59551
77673,50,13,45,Georgia,Carroll County,2016,1,7369,3756,3613
77674,50,13,45,Georgia,Carroll County,2016,2,7855,4081,3774
77675,50,13,45,Georgia,Carroll County,2016,3,7903,4098,3805
77676,50,13,45,Georgia,Carroll County,2016,4,9617,4687,4930
77677,50,13,45,Georgia,Carroll County,2016,5,10753,5270,5483
77678,50,13,45,Georgia,Carroll County,2016,6,8168,3967,4201
77679,50,13,45,Georgia,Carroll County,2016,7,7337,3607,3730
77680,50,13,45,Georgia,Carroll County,2016,8,7133,3516,3617
77681,50,13,45,Georgia,Carroll County,2016,9,7179,3510,3669
77682,50,13,45,Georgia,Carroll County,2016,10,7430,3651,3779
77683,50,13,45,Georgia,Carroll County,2016,11,7350,3643,3707
77684,50,13,45,Georgia,Carroll County,2016,12,7104,3500,3604
77685,50,13,45,Georgia,Carroll County,2016,13,6049,2883,3166
77686,50,13,45,Georgia,Carroll County,2016,14,5452,2506,2946
77687,50,13,45,Georgia,Carroll County,2016,15,3833,1763,2070
77688,50,13,45,Georgia,Carroll County,2016,16,2681,1223,1458
77689,50,13,45,Georgia,Carroll County,2016,17,1692,659,1033
77690,50,13,45,Georgia,Carroll County,2016,18,1386,420,966
77862,50,13,47,Georgia,Catoosa County,2016,0,66267,32165,34102
77863,50,13,47,Georgia,Catoosa County,2016,1,3732,1938,1794
77864,50,13,47,Georgia,Catoosa County,2016,2,4206,2151,2055
77865,50,13,47,Georgia,Catoosa County,2016,3,4656,2426,2230
77866,50,13,47,Georgia,Catoosa County,2016,4,4363,2335,2028
77867,50,13,47,Georgia,Catoosa County,2016,5,3682,1896,1786
77868,50,13,47,Georgia,Catoosa County,2016,6,4059,1990,2069
77869,50,13,47,Georgia,Catoosa County,2016,7,3805,1854,1951
77870,50,13,47,Georgia,Catoosa County,2016,8,4250,2065,2185
77871,50,13,47,Georgia,Catoosa County,2016,9,4489,2159,2330
77872,50,13,47,Georgia,Catoosa County,2016,10,4761,2324,2437
77873,50,13,47,Georgia,Catoosa County,2016,11,4698,2284,2414
77874,50,13,47,Georgia,Catoosa County,2016,12,4366,2017,2349
77875,50,13,47,Georgia,Catoosa County,2016,13,4019,1915,2104
77876,50,13,47,Georgia,Catoosa County,2016,14,3849,1730,2119
77877,50,13,47,Georgia,Catoosa County,2016,15,2823,1272,1551
77878,50,13,47,Georgia,Catoosa County,2016,16,2009,851,1158
77879,50,13,47,Georgia,Catoosa County,2016,17,1393,572,821
77880,50,13,47,Georgia,Catoosa County,2016,18,1107,386,721
78052,50,13,49,Georgia,Charlton County,2016,0,12751,7424,5327
78053,50,13,49,Georgia,Charlton County,2016,1,680,317,363
78054,50,13,49,Georgia,Charlton County,2016,2,690,351,339
78055,50,13,49,Georgia,Charlton County,2016,3,650,325,325
78056,50,13,49,Georgia,Charlton County,2016,4,666,387,279
78057,50,13,49,Georgia,Charlton County,2016,5,997,631,366
78058,50,13,49,Georgia,Charlton County,2016,6,1112,770,342
78059,50,13,49,Georgia,Charlton County,2016,7,914,639,275
78060,50,13,49,Georgia,Charlton County,2016,8,881,622,259
78061,50,13,49,Georgia,Charlton County,2016,9,872,565,307
78062,50,13,49,Georgia,Charlton County,2016,10,895,538,357
78063,50,13,49,Georgia,Charlton County,2016,11,917,524,393
78064,50,13,49,Georgia,Charlton County,2016,12,889,474,415
78065,50,13,49,Georgia,Charlton County,2016,13,658,365,293
78066,50,13,49,Georgia,Charlton County,2016,14,638,327,311
78067,50,13,49,Georgia,Charlton County,2016,15,496,257,239
78068,50,13,49,Georgia,Charlton County,2016,16,386,174,212
78069,50,13,49,Georgia,Charlton County,2016,17,217,91,126
78070,50,13,49,Georgia,Charlton County,2016,18,193,67,126
78242,50,13,51,Georgia,Chatham County,2016,0,289390,139540,149850
78243,50,13,51,Georgia,Chatham County,2016,1,19045,9642,9403
78244,50,13,51,Georgia,Chatham County,2016,2,17849,9236,8613
78245,50,13,51,Georgia,Chatham County,2016,3,16732,8429,8303
78246,50,13,51,Georgia,Chatham County,2016,4,18641,9091,9550
78247,50,13,51,Georgia,Chatham County,2016,5,23740,12015,11725
78248,50,13,51,Georgia,Chatham County,2016,6,26062,13059,13003
78249,50,13,51,Georgia,Chatham County,2016,7,22309,11141,11168
78250,50,13,51,Georgia,Chatham County,2016,8,18996,9209,9787
78251,50,13,51,Georgia,Chatham County,2016,9,16216,7891,8325
78252,50,13,51,Georgia,Chatham County,2016,10,16416,7938,8478
78253,50,13,51,Georgia,Chatham County,2016,11,17506,8250,9256
78254,50,13,51,Georgia,Chatham County,2016,12,17981,8336,9645
78255,50,13,51,Georgia,Chatham County,2016,13,16449,7414,9035
78256,50,13,51,Georgia,Chatham County,2016,14,14576,6582,7994
78257,50,13,51,Georgia,Chatham County,2016,15,10222,4649,5573
78258,50,13,51,Georgia,Chatham County,2016,16,6880,3027,3853
78259,50,13,51,Georgia,Chatham County,2016,17,4700,1936,2764
78260,50,13,51,Georgia,Chatham County,2016,18,5070,1695,3375
78432,50,13,53,Georgia,Chattahoochee County,2016,0,10100,6750,3350
78433,50,13,53,Georgia,Chattahoochee County,2016,1,811,434,377
78434,50,13,53,Georgia,Chattahoochee County,2016,2,656,331,325
78435,50,13,53,Georgia,Chattahoochee County,2016,3,435,223,212
78436,50,13,53,Georgia,Chattahoochee County,2016,4,795,635,160
78437,50,13,53,Georgia,Chattahoochee County,2016,5,2571,2179,392
78438,50,13,53,Georgia,Chattahoochee County,2016,6,1519,1087,432
78439,50,13,53,Georgia,Chattahoochee County,2016,7,891,590,301
78440,50,13,53,Georgia,Chattahoochee County,2016,8,562,328,234
78441,50,13,53,Georgia,Chattahoochee County,2016,9,434,242,192
78442,50,13,53,Georgia,Chattahoochee County,2016,10,278,145,133
78443,50,13,53,Georgia,Chattahoochee County,2016,11,263,143,120
78444,50,13,53,Georgia,Chattahoochee County,2016,12,206,92,114
78445,50,13,53,Georgia,Chattahoochee County,2016,13,189,90,99
78446,50,13,53,Georgia,Chattahoochee County,2016,14,137,64,73
78447,50,13,53,Georgia,Chattahoochee County,2016,15,122,47,75
78448,50,13,53,Georgia,Chattahoochee County,2016,16,111,64,47
78449,50,13,53,Georgia,Chattahoochee County,2016,17,64,35,29
78450,50,13,53,Georgia,Chattahoochee County,2016,18,56,21,35
78622,50,13,55,Georgia,Chattooga County,2016,0,24833,12685,12148
78623,50,13,55,Georgia,Chattooga County,2016,1,1461,730,731
78624,50,13,55,Georgia,Chattooga County,2016,2,1546,804,742
78625,50,13,55,Georgia,Chattooga County,2016,3,1541,795,746
78626,50,13,55,Georgia,Chattooga County,2016,4,1523,794,729
78627,50,13,55,Georgia,Chattooga County,2016,5,1546,870,676
78628,50,13,55,Georgia,Chattooga County,2016,6,1649,945,704
78629,50,13,55,Georgia,Chattooga County,2016,7,1483,811,672
78630,50,13,55,Georgia,Chattooga County,2016,8,1579,834,745
78631,50,13,55,Georgia,Chattooga County,2016,9,1580,855,725
78632,50,13,55,Georgia,Chattooga County,2016,10,1678,895,783
78633,50,13,55,Georgia,Chattooga County,2016,11,1655,812,843
78634,50,13,55,Georgia,Chattooga County,2016,12,1787,882,905
78635,50,13,55,Georgia,Chattooga County,2016,13,1600,796,804
78636,50,13,55,Georgia,Chattooga County,2016,14,1449,691,758
78637,50,13,55,Georgia,Chattooga County,2016,15,1046,478,568
78638,50,13,55,Georgia,Chattooga County,2016,16,753,339,414
78639,50,13,55,Georgia,Chattooga County,2016,17,485,197,288
78640,50,13,55,Georgia,Chattooga County,2016,18,472,157,315
78812,50,13,57,Georgia,Cherokee County,2016,0,241600,119002,122598
78813,50,13,57,Georgia,Cherokee County,2016,1,14856,7608,7248
78814,50,13,57,Georgia,Cherokee County,2016,2,16701,8614,8087
78815,50,13,57,Georgia,Cherokee County,2016,3,18655,9574,9081
78816,50,13,57,Georgia,Cherokee County,2016,4,16600,8458,8142
78817,50,13,57,Georgia,Cherokee County,2016,5,13658,6884,6774
78818,50,13,57,Georgia,Cherokee County,2016,6,13856,6864,6992
